filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy,filepath_clean
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_209.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_209_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0006856942200101,-63.27738896047953,0.0611572265625,0.26217531562276947,0.0043001938611269,7421.523296834719,2142.5823595984684,12333.361110646414,4254.9584351317135,0.0234920158982276,0.0283375866711139,4965.97634603962,1576.2003605502073,9.58156681060791,18.471267575475526,-805.3518676757812,-2.0902135372161865,0.2263573110103607,0.303566962480545,0.2873297929763794,-0.0133909686860645,0.0710778459906578,123.046875,5.2294921875,53.858097076416016,0.947758674621582,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_209.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_208.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_208_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,20.897959183673468,0.0005471326294355,-65.23814609969526,0.084381103515625,0.26571907750902274,0.0033648875541985,7350.233367338337,2258.45533299247,12517.570208391173,4324.253779023413,0.0277479235082864,0.0303302090615034,5060.327548622166,1361.5506721773588,9.52714729309082,18.25106164539299,-818.6243896484375,5.468992233276367,0.2784905135631561,0.3054336011409759,0.2790670096874237,-0.0088450467954633,0.023059993982315063,120.18531976744184,8.8525390625,76.40748596191406,1.1250947713851929,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_208.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_303.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_303_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0011692794505506,-58.64163291196539,0.17138671875,0.2731290568120985,0.0134201059117913,7700.882704328484,2585.251320910593,12974.116075013384,4417.26749326087,0.0264455564320087,0.0320948883891105,4979.096079263117,1442.773396790343,9.67983341217041,18.689277044234917,-758.8143310546875,-13.490333557128906,0.3218637406826019,0.3249095976352691,0.2845645844936371,0.0090199745477514,0.029289962723851204,135.99917763157896,7.875,74.80704498291016,3.764394998550415,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_303.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_495.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_495_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0007866386440582,-62.08449334473622,0.091827392578125,0.26147509733094604,0.0254850517958402,7160.612014559055,2354.568205255632,12205.108475859844,4323.129316885107,0.0197966061532497,0.0231284573674201,4982.372386871679,1390.9986969618142,9.575777053833008,18.89630502526395,-726.2998046875,8.201803207397461,0.2346390783786773,0.3135492205619812,0.28367558121681213,0.0100867605614321,0.8779698014259338,132.51201923076923,7.00546875,47.332908630371094,2.893996477127075,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_495.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_497.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_497_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005326362443156,-65.47138405808381,0.02801513671875,0.25800865829030645,0.0029402407817542,7187.715523459355,1933.164909993668,12340.591200918136,3961.357008419424,0.0219153724610805,0.0241482835263013,4983.457730945337,1426.5847396809356,9.489831924438477,18.903652473722083,-799.7315063476562,0.8073511123657227,0.2521644234657287,0.3056432604789734,0.28525105118751526,0.0174303409954683,0.11273283511400223,143.5546875,6.488671875,34.50274658203125,0.5110136866569519,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_497.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_092.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_092_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0009910331573337,-60.07823542221839,0.1514892578125,0.24299014933529622,0.0104531906545162,6763.437831705344,2321.0261482495007,11561.485692418362,4371.65333611508,0.0154510894790291,0.0204141866415739,4782.676554183719,1477.1511505365656,9.441650390625,19.386905136193516,-766.2127075195312,12.443078994750977,0.2615238726139068,0.304029107093811,0.28613579273223877,0.0008972412243246,0.07673589140176773,109.9567819148936,5.3525390625,94.44627380371094,1.85535991191864,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_092.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_053.wav,sin_desgaste,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_053_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0009110119426622,-60.8095176410622,0.11505126953125,0.2411614471805853,0.0080189565196633,6927.020633995102,2256.6195238912,11840.802537807816,4016.3551429236913,0.0184567496180534,0.0235816109925508,4912.81190760347,1456.9562661464702,9.61796760559082,18.998863070176803,-784.2076416015625,4.594122409820557,0.2312704026699066,0.3056740462779999,0.2852078080177307,0.0034462277737189,0.03754811733961105,120.18531976744184,5.2294921875,71.58369445800781,1.8540180921554563,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_053.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_288.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_288_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0008487664745189,-61.42423463651276,0.071319580078125,0.26634609486527483,0.02299240604043,7644.839092879629,2297.741920128039,13125.186634267931,4345.83220083729,0.0255140028893947,0.0311160217970609,5143.244603952235,1524.7164367935266,9.689273834228516,18.782572112423722,-726.9188232421875,-2.784078598022461,0.3046136796474457,0.313096135854721,0.27865150570869446,0.0218698287146891,0.2552335858345032,112.34714673913044,7.6904296875,41.09280014038086,1.9625264406204224,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_288.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_282.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_282_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0007609114982187,-62.37331592203616,0.043792724609375,0.2565349370676403,0.0060151163488626,7249.527440300227,2242.1682696734297,12328.131192652289,4381.682207984503,0.0201598387211561,0.0245903637260198,4891.904236332553,1583.3721517806282,9.611896514892578,18.850628782216223,-801.9627075195312,-3.7448248863220215,0.2775703072547912,0.3038069307804107,0.28917771577835083,0.0100695967490346,0.07175900042057037,112.34714673913044,5.101712740384615,34.706138610839844,1.0647526979446411,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_282.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_389.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_389_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0006210003048181,-64.13816233430309,0.029876708984375,0.30920588429573403,0.0041905455291271,8274.994654718377,2492.0236747461404,13397.856366496926,3549.949817296123,0.0248666945844888,0.0231106281280517,4973.407882150839,1329.6655884308138,9.728687286376953,18.317956829327535,-800.8359985351562,-7.106390476226807,0.2864113748073578,0.3155907690525055,0.2829934358596802,0.0131878448133406,0.11511832475662231,129.19921875,2.186448317307692,29.14821434020996,0.7221792340278625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_389.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_474.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_474_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005801424267701,-64.72930595682027,0.071075439453125,0.23629104034810128,0.0031394416000694,6841.187015387606,2029.0789906237123,11841.784090554214,3951.683021840096,0.019838809967041,0.0244300290942192,4950.981791323914,1255.614460671005,9.592702865600586,18.708960519965565,-792.849853515625,5.087062358856201,0.2535340189933777,0.3048444092273712,0.2849942147731781,0.004112240993801,0.05755442753434181,139.6748310810811,5.053125,77.83708190917969,0.6436794996261597,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_474.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_541.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_541_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005657198489643,-64.94797012954442,0.02740478515625,0.2512628299883411,0.0032443685922771,7044.732035634755,2085.218554788471,11834.0946855742,3866.581238832939,0.0196475945413112,0.0219279509037733,4879.75972661264,1255.678200108457,9.564994812011719,18.838297260280335,-793.4824829101562,3.967419624328613,0.2991370558738708,0.3136392831802368,0.28687921166419983,0.0101507306237854,0.15288372337818146,139.6748310810811,5.742187499999999,32.41025924682617,0.5545769333839417,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_541.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_008.wav,sin_desgaste,test,original,condensador,E3,D:\dataset\mels\sin_desgaste\limpio_broca6_1_008_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.000736313231755,-62.65874672154746,0.100799560546875,0.27060121676481086,0.00420852471143,7297.765852431589,2170.024777929756,12001.63297142666,4135.367706719194,0.0199416354298591,0.0255241207778453,4694.37386624746,1413.4484884030214,9.61153507232666,18.930186211019485,-797.9891357421875,-11.818178176879885,0.288500040769577,0.3101044595241546,0.2873501479625702,0.0120024928712582,0.08104024827480316,120.18531976744184,6.890625,81.35733032226562,1.1077549457550049,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_008.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_311.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_311_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0009851069189608,-60.130331730769626,0.0770263671875,0.24349171010280554,0.0099347969517111,6751.199613371081,2196.4568779769934,11148.042146065529,4353.176237534237,0.0171799808740615,0.0225121136754751,4589.647689740296,1461.979641821227,9.507349014282227,19.264794543127223,-775.38232421875,-3.613039493560791,0.2609655857086181,0.2966573238372803,0.2973821759223938,0.0174994021291996,0.05088280513882637,135.99917763157896,5.499248798076923,48.10991668701172,1.7109112739562988,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_311.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_566.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_566_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0008301525376737,-61.61684095718199,0.084869384765625,0.24066605336025984,0.0110315540805459,6792.203003544613,2496.405369633717,11746.082559543638,4737.692434809119,0.0192596409469842,0.0241052657365798,4921.373593697782,1527.946380464387,9.480594635009766,19.03051511713569,-781.5803833007812,19.39325904846192,0.2868312895298004,0.3161435425281524,0.28289860486984253,0.0171111220621328,0.1130913496017456,123.046875,5.39765625,56.124149322509766,1.7847737073898315,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_566.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_477.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_477_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0006557169253937,-63.66567079857504,0.061065673828125,0.24431661444453698,0.0037239079829305,6927.005026555703,2209.3412449236653,11777.557474704365,4443.626841189452,0.0211202874779701,0.0264799743890762,4897.976629341039,1509.8300479360955,9.564327239990234,19.03111773202604,-795.4078979492188,5.8420610427856445,0.2030568271875381,0.2999410927295685,0.2881818413734436,0.0246160107900906,0.06141825020313263,129.19921875,7.694531249999999,55.539920806884766,0.928097367286682,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_477.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_517.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_517_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0008093381766229,-61.83739839434707,0.100494384765625,0.216091616005996,0.0085286060348153,6321.104979136694,2467.657527163962,10760.475861144654,4581.499783894373,0.0148179186508059,0.0193433072417974,4618.231437885855,1377.7738398778442,9.490813255310059,19.628294299653042,-770.1713256835938,22.129579544067383,0.2684778869152069,0.3013428747653961,0.286338746547699,0.0077659027119993,0.20606711506843567,129.19921875,8.441015624999999,82.68070983886719,1.1414707899093628,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_517.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_409.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_409_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0008647854556329,-61.26183145883061,0.154510498046875,0.33836670793183443,0.0068117771297693,8942.115696324547,2436.923931653958,14663.942259435224,3134.0582716222007,0.0257368423044681,0.0264239832758903,5252.480326537064,1346.7799623055084,9.662199020385742,18.35550661034863,-804.6348876953125,9.745409965515137,0.2677540481090545,0.3024902641773224,0.2798268795013428,0.0016639062825521,0.03141677379608154,123.046875,6.8291015625,72.52159881591797,3.257904529571533,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_409.wav
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_086.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_086_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0009972699917852,-60.02374410585589,0.072540283203125,0.2458115151806303,0.0110444640740752,6788.513080781645,2314.3580677490672,11478.83584142006,4596.640955917108,0.0172692164778709,0.0233005154877901,4769.081880631252,1620.721939215349,9.450651168823242,19.221244044213854,-775.6963500976562,3.382819890975952,0.2663351595401764,0.3005055487155914,0.29256966710090637,0.0085604641242649,0.0723179280757904,139.6748310810811,6.360576923076923,42.43792724609375,1.94262444972992,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_086.wav
