filepath,mel_path,label,group,split,orig_filepath,aug_type,mic_type,experiment,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_047.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_047.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_048.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_048.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_049.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_049.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_050.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_050.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_051.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_051.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_052.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_052.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_053.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_053.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_054.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_054.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_055.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_055.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_056.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_056.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_057.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_057.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_058.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_058.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_059.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_059.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_060.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_060.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_061.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_061.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_062.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_062.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_063.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_063.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_064.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_064.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_065.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_065.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_066.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_066.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_067.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_067.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_068.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_068.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_069.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_069.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_070.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_070.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_071.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_071.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_072.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_072.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_073.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_073.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_074.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_074.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_075.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_075.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_076.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_076.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_077.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_077.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_078.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_078.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_079.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_079.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_080.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_080.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_081.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_081.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_082.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_082.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_083.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_083.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_084.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_084.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_085.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_085.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_086.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_086.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_087.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_087.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_088.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_088.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_089.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_089.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_090.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_090.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_091.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_091.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_092.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_092.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_093.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_093.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_094.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_094.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_095.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_095.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_096.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_096.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_097.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_097.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_098.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_098.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_099.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_099.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_100.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_100.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_101.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_101.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_102.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_102.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_103.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_103.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_104.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_104.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_105.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_105.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_106.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_106.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_107.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_107.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_108.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_108.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_109.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_109.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_110.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_110.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_111.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_111.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_112.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_112.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_113.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_113.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_114.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_114.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_115.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_115.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_116.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_116.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_117.wav,,medianamente_desgastado,Sin falla/8mm_A100/E5_Micrófono2 (condensador),,D:\dataset\Sin falla\8mm_A100\E5_Micrófono2 (condensador)\broca8_1_117.wav,original,condensador,E5,8,yes,linear,A100,prensa_mecanica,medianamente_desgastado
